,summary,Herbst,Winter,Sommer,Frühling,word
glätt montagmorgen,3.115348296504789,-0.4342608701292739,0.37036043304206384,-0.4094443756281325,-0.42874802050025057,glätt montagmorgen
montagmorgen sachsen-anhalt,2.862241327387108,-0.3495249102771184,0.31724232835778565,-0.32470841577597714,-0.34401206064809503,montagmorgen sachsen-anhalt
sachsen-anhalt sachsen-anhalt,2.395331699144932,-0.1714416292428902,0.1769597723102051,-0.1466251347417488,-0.16592877961386684,sachsen-anhalt sachsen-anhalt
sachsen-anhalt soll,3.1389004988598033,-0.44179249045950003,0.37474032973364757,-0.4169759959583587,-0.43627964083047677,sachsen-anhalt soll
soll vormittag,3.4946020646183724,-0.549139422183428,0.4319147595425914,-0.5243229276822867,-0.5436265725544047,soll vormittag
vormittag schneefall,4.749342371169124,-0.8559260717451096,0.5537394834955996,-0.8311095772439683,-0.8504132221160863,vormittag schneefall
schneefall glätt,3.363470854906536,-0.5108933447954909,0.41261104439366253,-0.4860768502943495,-0.5053804951664675,schneefall glätt
abnehmen,3.0931290125003796,-0.42710311541337287,0.36614921740620554,-0.40228662091223155,-0.4215902657843497,abnehmen
glätt abnehm,3.0931290125003796,-0.42710311541337287,0.36614921740620554,-0.40228662091223155,-0.4215902657843497,glätt abnehm
abnehm deutsch,2.8305605286422804,-0.3383946701588991,0.3096985078341509,-0.3135781756577578,-0.332881820529876,abnehm deutsch
wetterdienst montagmorgen,2.8856832015728426,-0.3576815950199613,0.3226822477139965,-0.3328651005188198,-0.3521687453909379,wetterdienst montagmorgen
der tag,2.5380929178366896,-0.22933289073311042,0.2275840159142162,-0.20451639623196916,-0.22382004110408707,der tag
tag stark,2.5114549110292903,-0.2187821425006561,0.21876015956001,-0.19396564799951474,-0.21326929287163285,tag stark
bewölkt,2.4954691162361446,-0.21239664552731083,0.21333589238600853,-0.1875801510261694,-0.20688379589828743,bewölkt
stark bewölk,2.4954691162361446,-0.21239664552731083,0.21333589238600853,-0.1875801510261694,-0.20688379589828743,stark bewölk
Auflockerungen,3.3002080980701836,0.8212592355212102,-0.3109150363535676,-0.4670889434626756,-0.48639258833479365,Auflockerungen
vormittag auflockerung,2.2033412022170844,-0.0878948480016208,0.09309555360862841,-0.0630783535004794,-0.08238199837259741,vormittag auflockerung
auflockerung komm,2.2255374504410863,-0.09791834866786885,0.10392216025386967,-0.07310185416672746,-0.09240549903884542,auflockerung komm
die höchstwert,2.2473050673988753,-0.10765166197871955,0.11422260358376865,-0.08283516747757813,-0.10213881234969627,die höchstwert
höchstwert reich,2.2741430513389753,-0.11952321216910027,0.12651130699261906,-0.09470671766795906,-0.11401036254007713,höchstwert reich
reich grad,2.337321632365468,-0.1469255837180659,0.15378029539177618,-0.12210908921692451,-0.14141273408904256,reich grad
grad sachsen-anhalt,2.407468602255741,-0.17649573442509342,0.1816031464087587,-0.15167923992395196,-0.17098288479607002,grad sachsen-anhalt
Auflocke…,2.156822853996359,-0.06655614939004621,0.06927383217160192,-0.04173965488890483,-0.061043299761022865,Auflocke…
vormittag auflocke…,2.156822853996359,-0.06655614939004621,0.06927383217160192,-0.04173965488890483,-0.061043299761022865,vormittag auflocke…
auflocke… +684,2.148367394602707,-0.0626281137970388,0.06476960723429914,-0.037811619295897256,-0.05711526416801546,auflocke… +684
sachsen-anhalt nan,2.325766124629376,-0.14196941218879416,0.1489577226271159,-0.11715291768765272,-0.13645656255977093,sachsen-anhalt nan
wetter glatteisgefahr,4.086429605038748,0.28964132532214676,0.2334809748608159,-0.6807750485596116,-0.7000786934317296,wetter glatteisgefahr
glatteisgefahr hessen,3.602759207827615,0.6908406307150032,-0.10095299283917454,-0.5548034154678038,-0.5741070603399218,glatteisgefahr hessen
hessen regen,6.250568269961866,1.021164540377397,-0.7194277778347635,-1.1057757997661184,-0.08132280576707797,hessen regen
wolke wochenstart,3.0922508038754577,0.620565172292008,-0.11918764788752749,-0.4020026581946963,-0.4213063030668143,wolke wochenstart
Gefrierender,4.275385513983739,0.8669006835883095,-0.22010366337421017,-0.7259776939896875,-0.7452813388618055,Gefrierender
wochenstart gefrierend,3.1884805581088713,0.7046009270480091,-0.18692767151422987,-0.43264790620788984,-0.45195155108000806,wochenstart gefrierend
regen nacht,4.350332801291488,0.8295406083932356,-0.1632285746339138,-0.7433557651753476,-0.7626594100474656,regen nacht
nacht montagvormittag,4.1337582111466835,0.6848956654205811,-0.02996104978897757,-0.692290388636573,-0.711594033508691,nacht montagvormittag
Nordhessen,4.289265777870259,0.4972430749053525,0.13217679494620496,-0.7292189879001296,-0.7485226327722477,Nordhessen
montagvormittag nordhessen,4.289265777870259,0.4972430749053525,0.13217679494620496,-0.7292189879001296,-0.7485226327722477,montagvormittag nordhessen
nordhessen glattei,5.836991039487985,0.2448666783215929,0.34753021268475903,-1.0373188480548088,-1.0566224929269268,nordhessen glattei
glattei sorg,4.399399031062059,0.3529954644094284,0.22529995222658952,-0.754571364703433,-0.773875009575551,glattei sorg
außerdem meld,3.8494066696156395,0.4747656962396713,0.10656537592618638,-0.6210224415922782,-0.6403260864643964,außerdem meld
meld deutsch,3.754534255792408,0.5457008398073746,0.0458830827311508,-0.596067661402612,-0.6153713062747299,meld deutsch
dwd tag,3.866405966870537,0.7622881221250682,-0.14092411990723086,-0.6254288017673244,-0.6447324466394425,dwd tag
tag zunächst,3.9276900553680134,0.7927610530793291,-0.1683888537186751,-0.6411548978615744,-0.6604585427336923,tag zunächst
stellenweisen,4.152202626499481,0.8761540097951886,-0.2479568477771653,-0.6967423637733947,-0.7160460086455127,stellenweisen
zunächst stellenweise,4.152202626499481,0.8761540097951886,-0.2479568477771653,-0.6967423637733947,-0.7160460086455127,zunächst stellenweise
stellenweise regen,5.584182009130767,1.1338989634990937,-0.5761919370027165,-0.9930413766444217,-1.0123450215165397,stellenweise regen
regen stark,4.265808836817737,0.9377056382680816,-0.3265809111956345,-0.7237352251297527,-0.7430388700018709,regen stark
bewölktem,3.017941125528244,0.7105379855226389,-0.23115891054670967,-0.37767826933529564,-0.39698191420741374,bewölktem
stark bewölkt,3.017941125528244,0.7105379855226389,-0.23115891054670967,-0.37767826933529564,-0.39698191420741374,stark bewölkt
bewölkt himmel,2.870112948036706,0.64296157321081,-0.1918567361857661,-0.32745480067094834,-0.34675844554306623,bewölkt himmel
Nachmittag,2.7821850001298585,0.5879573652491255,-0.15864975802020073,-0.2963400072157828,-0.315643652087901,Nachmittag
nachmittag südwesten,2.7910579767065298,0.5658867974304576,-0.1354834616931535,-0.2995241440317343,-0.3188277889038524,nachmittag südwesten
gebietswei…,2.934643638906994,0.6303208129475565,-0.16308586596062388,-0.3496894451166062,-0.3689930899887243,gebietswei…
südwesten gebietswei…,2.934643638906994,0.6303208129475565,-0.16308586596062388,-0.3496894451166062,-0.3689930899887243,südwesten gebietswei…
gebietswei… gefrierend,3.146421714325187,0.7178795728632831,-0.2108352294099078,-0.4193692603926162,-0.4386729052647342,gebietswei… gefrierend
bewölkte…,3.017941125528244,0.7105379855226389,-0.23115891054670967,-0.37767826933529564,-0.39698191420741374,bewölkte…
stark bewölkte…,3.017941125528244,0.7105379855226389,-0.23115891054670967,-0.37767826933529564,-0.39698191420741374,stark bewölkte…
+967,2.859015489038953,0.6376017959884273,-0.1890126318973211,-0.3235807479248385,-0.3428843927969566,+967
bewölkte… +967,2.859015489038953,0.6376017959884273,-0.1890126318973211,-0.3235807479248385,-0.3428843927969566,bewölkte… +967
+967 chars,2.8098661280520014,0.6134061689020112,-0.17666779840525307,-0.30624025790531323,-0.32554390277743145,+967 chars
Bewerbung,2.1094074465705592,-0.04432698849666366,0.043271832891453116,-0.019510493995522273,-0.0388141388676403,Bewerbung
bewerbung warum,2.1148849849803244,-0.0469203418539157,0.04637057796183892,-0.022103847352774295,-0.041407492224892456,bewerbung warum
warum sie,2.1213297459888927,-0.04996304218428342,0.049983860867438196,-0.025146547683141885,-0.044450192555260046,warum sie
sie eigentlich,2.123431795957452,-0.05095346302164628,0.0511548367368679,-0.026136968520504938,-0.04544061339262304,sie eigentlich
eigentlich wechsel,2.129534802284196,-0.053823464642832664,0.05453380397221323,-0.029006970141691357,-0.048310615013809344,eigentlich wechsel
wechsel diese,2.1374324546991015,-0.05752523264702627,0.058861039958470404,-0.03270873814588484,-0.052012383018003004,wechsel diese
diese frage,2.141362185990386,-0.05936207349880211,0.06099539749085624,-0.034545578997660566,-0.053849223869778716,diese frage
Vorstellungsgespräch,2.682885413919354,-0.2848127737972177,0.2713141561005983,-0.2599962792960763,-0.27929992416819427,Vorstellungsgespräch
frage vorstellungsgespräch,2.4507507589872963,-0.19431432131389298,0.1976212231166908,-0.16949782681275175,-0.18880147168486974,frage vorstellungsgespräch
unterschätzt,3.092149133097212,-0.42678627294055294,-0.27621918923260314,-0.40196977843941173,0.8006151335877217,unterschätzt
vorstellungsgespräch unterschätz,2.1717727816881056,-0.07346369557527989,0.07710338813266994,-0.048647201074138446,-0.06795084594625646,vorstellungsgespräch unterschätz
Topmanager-Trainer,2.1851470288515653,-0.0796030278342405,0.08396634101553932,-0.054786533333099054,-0.07409017820521725,Topmanager-Trainer
unterschätz topmanager-trainer,2.1851470288515653,-0.0796030278342405,0.08396634101553932,-0.054786533333099054,-0.07409017820521725,unterschätz topmanager-trainer
Jürn-F.,2.5737373142541036,-0.2432789619101006,0.23898954496848437,-0.21846246740895914,-0.23776611228107722,Jürn-F.
topmanager-trainer jürn-f.,2.2088123844263357,-0.09037489993367244,0.09579538559146095,-0.06555840543253098,-0.08486205030464901,topmanager-trainer jürn-f.
Konitzer,2.220707831484819,-0.09574589953405127,0.10159475275249497,-0.0709294050329098,-0.09023304990502794,Konitzer
jürn-f. konitzer,2.220707831484819,-0.09574589953405127,0.10159475275249497,-0.0709294050329098,-0.09023304990502794,jürn-f. konitzer
konitzer verrat,2.235891698572435,-0.10256003023486195,0.10886004342226178,-0.07774353573372052,-0.09704718060583863,konitzer verrat
Scheinbar,2.251377167823872,-0.10946201502177949,0.11611583713188953,-0.0846455205206381,-0.10394916539275614,Scheinbar
verrat scheinbar,2.251377167823872,-0.10946201502177949,0.11611583713188953,-0.0846455205206381,-0.10394916539275614,verrat scheinbar
einfache,2.2741430513389753,-0.11952321216910027,0.12651130699261906,-0.09470671766795906,-0.11401036254007713,einfache
scheinbar einfach,2.2741430513389753,-0.11952321216910027,0.12651130699261906,-0.09470671766795906,-0.11401036254007713,scheinbar einfach
einfach frage,2.141362185990386,-0.05936207349880211,0.06099539749085624,-0.034545578997660566,-0.053849223869778716,einfach frage
frage führ,2.322114700867621,-0.1403981909591428,0.14741897099485388,-0.11558169645800147,-0.13488534133011956,frage führ
führ bewerber,2.3498813306369506,-0.15228474073803736,0.15894232963604196,-0.1274682462368961,-0.14677189110901415,führ bewerber
bewerber vorstellungsgespräch,2.148367394602707,-0.0626281137970388,0.06476960723429914,-0.037811619295897256,-0.05711526416801546,bewerber vorstellungsgespräch
vorstellungsgespräch schnell,2.656420633886107,-0.2748995017251665,0.263813829803381,-0.25008300722402527,-0.26938665209614343,vorstellungsgespräch schnell
